时间,施工压力,排  量,总 液 量,砂 浓 度,总 砂 量,液添1,液添1总量
HH:mm:ss,MPa,m3/min,m3,kg/m3,m3,L/min,L
17:56:46,46.14,3.09,29.6,0,0,0,0
17:56:47,46.13,3.07,29.6,0,0,0,0
17:56:48,46.14,3.02,29.7,0,0,0,0
17:56:49,46.14,2.94,29.7,0,0,0,0
17:56:50,46.13,2.84,29.8,0,0,0,0
17:56:51,46.11,2.73,29.8,0,0,0,0
17:56:52,46.09,2.61,29.9,0,0,0,0
17:56:53,46.08,2.52,29.9,0,0,0,0
17:56:54,46.07,2.48,30,0,0,0,0
17:56:55,46.04,2.48,30,0,0,0,0
17:56:56,46.01,2.58,30,0,0,0,0
17:56:57,45.99,2.88,30.1,0,0,0,0
17:56:58,46.02,3.35,30.2,0,0,0,0
17:56:59,46.03,3.73,30.2,0,0,0,0
17:57:00,46.04,3.88,30.3,0,0,0,0
17:57:01,46.03,3.81,30.3,0,0,0,0
17:57:02,46.02,3.62,30.4,0,0,0,0
17:57:03,46.01,3.39,30.5,0,0,0,0
17:57:04,46.02,3.19,30.5,0,0,0,0
17:57:05,46,3.09,30.6,0,0,0,0
17:57:06,45.97,3.17,30.6,0,0,0,0
17:57:07,45.96,3.49,30.7,0,0,0,0
17:57:08,45.99,3.81,30.7,0,0,0,0
17:57:09,46.02,3.94,30.8,0,0,0,0
17:57:10,46.01,3.91,30.9,0,0,0,0
17:57:11,46.02,3.81,30.9,0,0,0,0
17:57:12,46.01,3.71,31,0,0,0,0
17:57:13,46.04,3.59,31.1,0,0,0,0
17:57:14,46.05,3.47,31.1,0,0,0,0
17:57:15,46.07,3.38,31.2,0,0,0,0
17:57:16,46.07,3.31,31.2,0,0,0,0
17:57:17,46.06,3.25,31.3,0,0,0,0
17:57:18,46.02,3.18,31.3,0,0,0,0
17:57:19,46,3.14,31.4,0,0,0,0
17:57:20,46,3.12,31.4,0,0,0,0
17:57:21,46.02,3.15,31.5,0,0,0,0
17:57:22,46.05,3.21,31.5,0,0,0,0
17:57:23,46.05,3.33,31.6,0,0,0,0
17:57:24,46.05,3.46,31.7,0,0,0,0
17:57:25,46.05,3.54,31.7,0,0,0,0
17:57:26,46.07,3.59,31.8,0,0,0,0
17:57:27,46.08,3.61,31.8,0,0,0,0
17:57:28,46.1,3.62,31.9,0,0,0,0
17:57:29,46.12,3.61,32,0,0,0,0
17:57:30,46.11,3.6,32,0,0,0,0
17:57:31,46.11,3.58,32.1,0,0,0,0
17:57:32,46.12,3.52,32.1,0,0,0,0
17:57:33,46.12,3.47,32.2,0,0,0,0
17:57:34,46.12,3.41,32.2,0,0,0,0
17:57:35,46.11,3.34,32.3,0,0,0,0
17:57:36,46.1,3.29,32.4,0,0,0,0
17:57:37,46.1,3.27,32.4,0,0,0,0
17:57:38,46.11,3.27,32.5,0,0,0,0
17:57:39,46.11,3.31,32.5,0,0,0,0
17:57:40,46.12,3.36,32.6,0,0,0,0
17:57:41,46.12,3.41,32.6,0,0,0,0
17:57:42,46.13,3.43,32.7,0,0,0,0
17:57:43,46.14,3.44,32.7,0,0,0,0
17:57:44,46.15,3.43,32.8,0,0,0,0
17:57:45,46.14,3.41,32.9,0,0,0,0
17:57:46,46.15,3.36,32.9,0,0,0,0
17:57:47,46.16,3.28,33,0,0,0,0
17:57:48,46.16,3.19,33,0,0,0,0
17:57:49,46.15,3.1,33.1,0,0,0,0
17:57:50,46.11,3.02,33.1,0,0,0,0
17:57:51,46.09,2.95,33.2,0,0,0,0
17:57:52,46.08,2.88,33.2,0,0,0,0
17:57:53,46.11,2.8,33.3,0,0,0,0
17:57:54,46.09,2.73,33.3,0,0,0,0
17:57:55,46.05,2.66,33.4,0,0,0,0
17:57:56,45.99,2.62,33.4,0,0,0,0
17:57:57,45.96,2.65,33.5,0,0,0,0
17:57:58,45.98,2.84,33.5,0,0,0,0
17:57:59,46.03,3.26,33.6,0,0,0,0
17:58:00,46.06,3.68,33.6,0,0,0,0
17:58:01,46.05,3.81,33.7,0,0,0,0
17:58:02,46.03,3.76,33.7,0,0,0,0
17:58:03,46.01,3.63,33.8,0,0,0,0
17:58:04,46.03,3.51,33.9,0,0,0,0
17:58:05,46.05,3.44,33.9,0,0,0,0
17:58:06,46.05,3.45,34,0,0,0,0
17:58:07,46.05,3.53,34,0,0,0,0
17:58:08,46.05,3.62,34.1,0,0,0,0
17:58:09,46.05,3.68,34.2,0,0,0,0
17:58:10,46.07,3.72,34.2,0,0,0,0
17:58:11,46.08,3.73,34.3,0,0,0,0
17:58:12,46.09,3.68,34.3,0,0,0,0
17:58:13,46.07,3.62,34.4,0,0,0,0
17:58:14,46.08,3.56,34.5,0,0,0,0
17:58:15,46.08,3.52,34.5,0,0,0,0
17:58:16,46.09,3.49,34.6,0,0,0,0
17:58:17,46.1,3.48,34.6,0,0,0,0
17:58:18,46.11,3.49,34.7,0,0,0,0
17:58:19,46.12,3.49,34.7,0,0,0,0
17:58:20,46.14,3.5,34.8,0,0,0,0
17:58:21,46.12,3.54,34.9,0,0,0,0
17:58:22,46.12,3.58,34.9,0,0,0,0
17:58:23,46.12,3.57,35,0,0,0,0
17:58:24,46.14,3.51,35,0,0,0,0
17:58:25,46.15,3.45,35.1,0,0,0,0
17:58:26,46.16,3.4,35.2,0,0,0,0
17:58:27,46.15,3.37,35.2,0,0,0,0
17:58:28,46.14,3.34,35.3,0,0,0,0
17:58:29,46.15,3.38,35.3,0,0,0,0
17:58:30,46.16,3.46,35.4,0,0,0,0
17:58:31,46.17,3.52,35.4,0,0,0,0
17:58:32,46.17,3.54,35.5,0,0,0,0
17:58:33,46.16,3.54,35.6,0,0,0,0
17:58:34,46.15,3.55,35.6,0,0,0,0
17:58:35,46.15,3.53,35.7,0,0,0,0
17:58:36,46.17,3.52,35.7,0,0,0,0
17:58:37,46.19,3.44,35.8,0,0,0,0
17:58:38,46.18,3.34,35.9,0,0,0,0
17:58:39,46.16,3.27,35.9,0,0,0,0
17:58:40,46.14,3.26,36,0,0,0,0
17:58:41,46.15,3.26,36,0,0,0,0
17:58:42,46.16,3.28,36.1,0,0,0,0
17:58:43,46.18,3.32,36.1,0,0,0,0
17:58:44,46.18,3.34,36.2,0,0,0,0
17:58:45,46.16,3.34,36.2,0,0,0,0
17:58:46,46.15,3.32,36.3,0,0,0,0
17:58:47,46.14,3.27,36.3,0,0,0,0
17:58:48,46.16,3.22,36.4,0,0,0,0
17:58:49,46.19,3.18,36.5,0,0,0,0
17:58:50,46.2,3.16,36.5,0,0,0,0
17:58:51,46.18,3.16,36.6,0,0,0,0
17:58:52,46.15,3.19,36.6,0,0,0,0
17:58:53,46.14,3.25,36.7,0,0,0,0
17:58:54,46.15,3.31,36.7,0,0,0,0
17:58:55,46.16,3.35,36.8,0,0,0,0
17:58:56,46.14,3.36,36.8,0,0,0,0
17:58:57,46.12,3.36,36.9,0,0,0,0
17:58:58,46.12,3.35,36.9,0,0,0,0
17:58:59,46.13,3.33,37,0,0,0,0
17:59:00,46.13,3.32,37.1,0,0,0,0
17:59:01,46.13,3.27,37.1,0,0,0,0
17:59:02,46.12,3.19,37.2,0,0,0,0
17:59:03,46.12,3.14,37.2,0,0,0,0
17:59:04,46.12,3.11,37.3,0,0,0,0
17:59:05,46.11,3.1,37.3,0,0,0,0
17:59:06,46.12,3.09,37.4,0,0,0,0
17:59:07,46.11,3.09,37.4,0,0,0,0
17:59:08,46.12,3.11,37.5,0,0,0,0
17:59:09,46.09,3.12,37.5,0,0,0,0
17:59:10,46.1,3.15,37.6,0,0,0,0
17:59:11,46.1,3.21,37.6,0,0,0,0
17:59:12,46.09,3.25,37.7,0,0,0,0
17:59:13,46.1,3.3,37.7,0,0,0,0
17:59:14,46.11,3.36,37.8,0,0,0,0
17:59:15,46.13,3.4,37.9,0,0,0,0
17:59:16,46.14,3.41,37.9,0,0,0,0
17:59:17,46.13,3.41,38,0,0,0,0
17:59:18,46.12,3.39,38,0,0,0,0
17:59:19,46.11,3.37,38.1,0,0,0,0
17:59:20,46.12,3.33,38.1,0,0,0,0
17:59:21,46.14,3.27,38.2,0,0,0,0
17:59:22,46.14,3.23,38.2,0,0,0,0
17:59:23,46.11,3.21,38.3,0,0,0,0
17:59:24,46.05,3.2,38.3,0,0,0,0
17:59:25,46.06,3.23,38.4,0,0,0,0
17:59:26,46.06,3.29,38.5,0,0,0,0
17:59:27,46.09,3.33,38.5,0,0,0,0
17:59:28,46.1,3.35,38.6,0,0,0,0
17:59:29,46.07,3.36,38.6,0,0,0,0
17:59:30,46.05,3.35,38.7,0,0,0,0
17:59:31,46.04,3.35,38.7,0,0,0,0
17:59:32,46.07,3.33,38.8,0,0,0,0
17:59:33,46.08,3.31,38.8,0,0,0,0
17:59:34,46.09,3.28,38.9,0,0,0,0
17:59:35,46.08,3.23,39,0,0,0,0
17:59:36,46.07,3.18,39,0,0,0,0
17:59:37,46.07,3.13,39.1,0,0,0,0
17:59:38,46.07,3.1,39.1,0,0,0,0
17:59:39,46.06,3.07,39.2,0,0,0,0
17:59:40,46.06,3.04,39.2,0,0,0,0
17:59:41,46.03,3.01,39.3,0,0,0,0
17:59:42,46.04,3.01,39.3,0,0,0,0
17:59:43,46.04,3.05,39.4,0,0,0,0
17:59:44,46.05,3.12,39.4,0,0,0,0
17:59:45,46.05,3.18,39.5,0,0,0,0
17:59:46,46.06,3.22,39.5,0,0,0,0
17:59:47,46.06,3.25,39.6,0,0,0,0
17:59:48,46.03,3.3,39.6,0,0,0,0
17:59:49,45.95,3.35,39.7,0,0,0,0
17:59:50,45.87,3.36,39.7,0,0,0,0
17:59:51,45.81,3.33,39.8,0,0,0,0
17:59:52,45.71,3.26,39.9,0,0,0,0
17:59:53,44.76,3.19,39.9,0,0,0,0
17:59:54,44.12,3.08,40,0,0,0,0
17:59:55,43.68,2.94,40,0,0,0,0
17:59:56,43.28,2.8,40.1,0,0,0,0
17:59:57,42.96,2.67,40.1,0,0,0,0
17:59:58,42.53,2.55,40.1,0,0,0,0
17:59:59,41.9,2.44,40.2,0,0,0,0
18:00:00,41.41,2.36,40.2,0,0,0,0
18:00:01,40.56,2.28,40.3,0,0,0,0
18:00:02,39.63,2.21,40.3,0,0,0,0
18:00:03,39.03,2.13,40.3,0,0,0,0
18:00:04,38.52,2.03,40.4,0,0,0,0
18:00:05,38.12,1.93,40.4,0,0,0,0
18:00:06,37.8,1.84,40.4,0,0,0,0
18:00:07,37.36,1.76,40.5,0,0,0,0
18:00:08,37.03,1.68,40.5,0,0,0,0
18:00:09,36.8,1.61,40.5,0,0,0,0
18:00:10,36.61,1.55,40.5,0,0,0,0
18:00:11,36.48,1.51,40.6,0,0,0,0
18:00:12,36.36,1.47,40.6,0,0,0,0
18:00:13,36.27,1.44,40.6,0,0,0,0
18:00:14,36.19,1.4,40.6,0,0,0,0
18:00:15,36.13,1.37,40.7,0,0,0,0
18:00:16,36.06,1.34,40.7,0,0,0,0
18:00:17,36.02,1.31,40.7,0,0,0,0
18:00:18,35.99,1.29,40.7,0,0,0,0
18:00:19,35.94,1.26,40.7,0,0,0,0
18:00:20,35.9,1.23,40.8,0,0,0,0
18:00:21,35.85,1.19,40.8,0,0,0,0
18:00:22,35.83,1.17,40.8,0,0,0,0
18:00:23,35.81,1.15,40.8,0,0,0,0
18:00:24,35.78,1.14,40.8,0,0,0,0
18:00:25,35.74,1.14,40.9,0,0,0,0
18:00:26,35.71,1.16,40.9,0,0,0,0
18:00:27,35.68,1.18,40.9,0,0,0,0
18:00:28,35.68,1.23,40.9,0,0,0,0
18:00:29,35.66,1.29,40.9,0,0,0,0
18:00:30,35.62,1.35,41,0,0,0,0
18:00:31,35.59,1.4,41,0,0,0,0
18:00:32,35.56,1.44,41,0,0,0,0
18:00:33,35.54,1.47,41,0,0,0,0
18:00:34,35.54,1.49,41.1,0,0,0,0
18:00:35,35.53,1.5,41.1,0,0,0,0
18:00:36,35.5,1.5,41.1,0,0,0,0
18:00:37,35.47,1.51,41.1,0,0,0,0
18:00:38,35.44,1.51,41.2,0,0,0,0
18:00:39,35.42,1.51,41.2,0,0,0,0
18:00:40,35.43,1.5,41.2,0,0,0,0
18:00:41,35.42,1.48,41.2,0,0,0,0
18:00:42,35.4,1.45,41.3,0,0,0,0
18:00:43,35.36,1.44,41.3,0,0,0,0
18:00:44,35.34,1.42,41.3,0,0,0,0
18:00:45,35.33,1.4,41.3,0,0,0,0
18:00:46,35.33,1.39,41.4,0,0,0,0
18:00:47,35.31,1.37,41.4,0,0,0,0
18:00:48,35.3,1.36,41.4,0,0,0,0
18:00:49,35.28,1.34,41.4,0,0,0,0
18:00:50,35.26,1.32,41.4,0,0,0,0
18:00:51,35.25,1.32,41.5,0,0,0,0
18:00:52,35.23,1.33,41.5,0,0,0,0
18:00:53,35.22,1.33,41.5,0,0,0,0
18:00:54,35.2,1.31,41.5,0,0,0,0
18:00:55,35.2,1.31,41.6,0,0,0,0
18:00:56,35.19,1.33,41.6,0,0,0,0
18:00:57,35.17,1.36,41.6,0,0,0,0
18:00:58,35.14,1.39,41.6,0,0,0,0
18:00:59,35.13,1.41,41.6,0,0,0,0
18:01:00,35.12,1.42,41.7,0,0,0,0
18:01:01,35.12,1.41,41.7,0,0,0,0
18:01:02,35.11,1.4,41.7,0,0,0,0
18:01:03,35.09,1.4,41.7,0,0,0,0
18:01:04,35.07,1.39,41.8,0,0,0,0
18:01:05,35.08,1.39,41.8,0,0,0,0
18:01:06,35.07,1.39,41.8,0,0,0,0
18:01:07,35.06,1.39,41.8,0,0,0,0
18:01:08,35.04,1.38,41.9,0,0,0,0
18:01:09,35.02,1.37,41.9,0,0,0,0
18:01:10,35.01,1.37,41.9,0,0,0,0
18:01:11,35,1.36,41.9,0,0,0,0
18:01:12,35,1.34,41.9,0,0,0,0
18:01:13,34.99,1.34,42,0,0,0,0
18:01:14,34.97,1.33,42,0,0,0,0
18:01:15,34.95,1.31,42,0,0,0,0
18:01:16,34.94,1.3,42,0,0,0,0
18:01:17,34.92,1.3,42.1,0,0,0,0
18:01:18,34.93,1.32,42.1,0,0,0,0
18:01:19,34.93,1.33,42.1,0,0,0,0
18:01:20,34.92,1.35,42.1,0,0,0,0
18:01:21,34.89,1.35,42.1,0,0,0,0
18:01:22,34.88,1.36,42.2,0,0,0,0
18:01:23,34.88,1.36,42.2,0,0,0,0
18:01:24,34.88,1.38,42.2,0,0,0,0
18:01:25,34.87,1.39,42.2,0,0,0,0
18:01:26,34.85,1.39,42.3,0,0,0,0
18:01:27,34.84,1.38,42.3,0,0,0,0
18:01:28,34.82,1.38,42.3,0,0,0,0
18:01:29,34.82,1.39,42.3,0,0,0,0
18:01:30,34.82,1.38,42.4,0,0,0,0
18:01:31,34.81,1.37,42.4,0,0,0,0
18:01:32,34.79,1.36,42.4,0,0,0,0
18:01:33,34.78,1.35,42.4,0,0,0,0
18:01:34,34.79,1.33,42.4,0,0,0,0
18:01:35,34.78,1.31,42.5,0,0,0,0
18:01:36,34.76,1.29,42.5,0,0,0,0
18:01:37,34.74,1.29,42.5,0,0,0,0
18:01:38,34.73,1.28,42.5,0,0,0,0
18:01:39,34.74,1.27,42.6,0,0,0,0
18:01:40,34.74,1.25,42.6,0,0,0,0
18:01:41,34.72,1.23,42.6,0,0,0,0
18:01:42,34.69,1.21,42.6,0,0,0,0
18:01:43,34.67,1.18,42.6,0,0,0,0
18:01:44,34.67,1.15,42.7,0,0,0,0
18:01:45,34.68,1.14,42.7,0,0,0,0
18:01:46,34.69,1.14,42.7,0,0,0,0
18:01:47,34.67,1.15,42.7,0,0,0,0
18:01:48,34.65,1.16,42.7,0,0,0,0
18:01:49,34.63,1.2,42.7,0,0,0,0
18:01:50,34.64,1.24,42.8,0,0,0,0
18:01:51,34.64,1.31,42.8,0,0,0,0
18:01:52,34.64,1.36,42.8,0,0,0,0
18:01:53,34.62,1.4,42.8,0,0,0,0
18:01:54,34.61,1.42,42.9,0,0,0,0
18:01:55,34.6,1.43,42.9,0,0,0,0
18:01:56,34.61,1.45,42.9,0,0,0,0
18:01:57,34.61,1.47,42.9,0,0,0,0
18:01:58,34.6,1.48,43,0,0,0,0
18:01:59,34.58,1.48,43,0,0,0,0
18:02:00,34.56,1.49,43,0,0,0,0
18:02:01,34.57,1.49,43,0,0,0,0
18:02:02,34.58,1.49,43.1,0,0,0,0
18:02:03,34.57,1.47,43.1,0,0,0,0
18:02:04,34.56,1.44,43.1,0,0,0,0
18:02:05,34.55,1.41,43.1,0,0,0,0
18:02:06,34.54,1.38,43.2,0,0,0,0
18:02:07,34.53,1.35,43.2,0,0,0,0
18:02:08,34.51,1.32,43.2,0,0,0,0
18:02:09,34.52,1.29,43.2,0,0,0,0
18:02:10,34.52,1.25,43.2,0,0,0,0
18:02:11,34.52,1.2,43.3,0,0,0,0
18:02:12,34.51,1.17,43.3,0,0,0,0
18:02:13,34.49,1.14,43.3,0,0,0,0
18:02:14,34.48,1.11,43.3,0,0,0,0
18:02:15,34.48,1.08,43.3,0,0,0,0
18:02:16,34.49,1.06,43.4,0,0,0,0
18:02:17,34.48,1.05,43.4,0,0,0,0
18:02:18,34.47,1.06,43.4,0,0,0,0
18:02:19,34.45,1.09,43.4,0,0,0,0
18:02:20,34.44,1.13,43.4,0,0,0,0
18:02:21,34.46,1.19,43.4,0,0,0,0
18:02:22,34.46,1.25,43.5,0,0,0,0
18:02:23,34.46,1.33,43.5,0,0,0,0
18:02:24,34.44,1.4,43.5,0,0,0,0
18:02:25,34.43,1.46,43.5,0,0,0,0
18:02:26,34.43,1.5,43.6,0,0,0,0
18:02:27,34.43,1.53,43.6,0,0,0,0
18:02:28,34.43,1.56,43.6,0,0,0,0
18:02:29,34.42,1.56,43.6,0,0,0,0
18:02:30,34.41,1.55,43.7,0,0,0,0
18:02:31,34.39,1.52,43.7,0,0,0,0
18:02:32,34.39,1.5,43.7,0,0,0,0
18:02:33,34.39,1.47,43.7,0,0,0,0
18:02:34,34.41,1.44,43.8,0,0,0,0
18:02:35,34.39,1.41,43.8,0,0,0,0
18:02:36,34.38,1.38,43.8,0,0,0,0
18:02:37,34.37,1.35,43.8,0,0,0,0
18:02:38,34.37,1.32,43.9,0,0,0,0
18:02:39,34.36,1.3,43.9,0,0,0,0
18:02:40,34.37,1.27,43.9,0,0,0,0
18:02:41,34.36,1.22,43.9,0,0,0,0
18:02:42,34.36,1.17,43.9,0,0,0,0
18:02:43,34.34,1.12,44,0,0,0,0
18:02:44,34.33,1.08,44,0,0,0,0
18:02:45,34.32,1.05,44,0,0,0,0
18:02:46,34.33,1.02,44,0,0,0,0
18:02:47,34.33,1.03,44,0,0,0,0
18:02:48,34.32,1.04,44,0,0,0,0
18:02:49,34.3,1.05,44.1,0,0,0,0
18:02:50,34.29,1.07,44.1,0,0,0,0
18:02:51,34.3,1.09,44.1,0,0,0,0
18:02:52,34.3,1.12,44.1,0,0,0,0
18:02:53,34.29,1.14,44.1,0,0,0,0
18:02:54,34.28,1.17,44.2,0,0,0,0
18:02:55,34.27,1.2,44.2,0,0,0,0
18:02:56,34.28,1.23,44.2,0,0,0,0
18:02:57,34.29,1.28,44.2,0,0,0,0
18:02:58,34.27,1.33,44.2,0,0,0,0
18:02:59,34.26,1.37,44.3,0,0,0,0
18:03:00,34.25,1.42,44.3,0,0,0,0
18:03:01,34.27,1.47,44.3,0,0,0,0
18:03:02,34.27,1.5,44.3,0,0,0,0
18:03:03,34.27,1.51,44.4,0,0,0,0
18:03:04,34.26,1.51,44.4,0,0,0,0
18:03:05,34.24,1.49,44.4,0,0,0,0
18:03:06,34.24,1.47,44.4,0,0,0,0
18:03:07,34.25,1.44,44.5,0,0,0,0
18:03:08,34.26,1.41,44.5,0,0,0,0
18:03:09,34.25,1.38,44.5,0,0,0,0
18:03:10,34.23,1.36,44.5,0,0,0,0
18:03:11,34.22,1.35,44.5,0,0,0,0
18:03:12,34.22,1.34,44.6,0,0,0,0
18:03:13,34.23,1.33,44.6,0,0,0,0
18:03:14,34.24,1.34,44.6,0,0,0,0
18:03:15,34.22,1.35,44.6,0,0,0,0
18:03:16,34.2,1.37,44.7,0,0,0,0
18:03:17,34.18,1.39,44.7,0,0,0,0
18:03:18,34.2,1.4,44.7,0,0,0,0
18:03:19,34.22,1.41,44.7,0,0,0,0
18:03:20,34.21,1.43,44.8,0,0,0,0
18:03:21,34.19,1.45,44.8,0,0,0,0
18:03:22,34.18,1.48,44.8,0,0,0,0
18:03:23,34.18,1.49,44.8,0,0,0,0
18:03:24,34.21,1.48,44.9,0,0,0,0
18:03:25,34.22,1.47,44.9,0,0,0,0
18:03:26,34.2,1.47,44.9,0,0,0,0
18:03:27,34.18,1.46,44.9,0,0,0,0
18:03:28,34.17,1.44,44.9,0,0,0,0
18:03:29,34.18,1.42,45,0,0,0,0
18:03:30,34.19,1.42,45,0,0,0,0
18:03:31,34.2,1.4,45,0,0,0,0
18:03:32,34.18,1.4,45,0,0,0,0
18:03:33,34.17,1.41,45.1,0,0,0,0
18:03:34,34.16,1.4,45.1,0,0,0,0
18:03:35,34.18,1.41,45.1,0,0,0,0
18:03:36,34.18,1.41,45.1,0,0,0,0
18:03:37,34.17,1.42,45.2,0,0,0,0
18:03:38,34.17,1.43,45.2,0,0,0,0
18:03:39,34.16,1.41,45.2,0,0,0,0
18:03:40,34.16,1.41,45.2,0,0,0,0
18:03:41,34.17,1.41,45.3,0,0,0,0
18:03:42,34.16,1.41,45.3,0,0,0,0
18:03:43,34.15,1.41,45.3,0,0,0,0
18:03:44,34.15,1.41,45.3,0,0,0,0
18:03:45,34.15,1.4,45.3,0,0,0,0
18:03:46,34.16,1.39,45.4,0,0,0,0
18:03:47,34.15,1.38,45.4,0,0,0,0
18:03:48,34.13,1.38,45.4,0,0,0,0
18:03:49,34.12,1.39,45.4,0,0,0,0
18:03:50,34.12,1.39,45.5,0,0,0,0
18:03:51,34.14,1.37,45.5,0,0,0,0
18:03:52,34.16,1.35,45.5,0,0,0,0
18:03:53,34.15,1.35,45.5,0,0,0,0
18:03:54,34.13,1.35,45.6,0,0,0,0
18:03:55,34.11,1.35,45.6,0,0,0,0
18:03:56,34.12,1.35,45.6,0,0,0,0
18:03:57,34.13,1.36,45.6,0,0,0,0
18:03:58,34.14,1.38,45.6,0,0,0,0
18:03:59,34.12,1.4,45.7,0,0,0,0
18:04:00,34.1,1.4,45.7,0,0,0,0
18:04:01,34.1,1.39,45.7,0,0,0,0
18:04:02,34.12,1.41,45.7,0,0,0,0
18:04:03,34.13,1.42,45.8,0,0,0,0
18:04:04,34.12,1.43,45.8,0,0,0,0
18:04:05,34.1,1.44,45.8,0,0,0,0
18:04:06,34.09,1.43,45.8,0,0,0,0
18:04:07,34.1,1.43,45.9,0,0,0,0
18:04:08,34.11,1.42,45.9,0,0,0,0
18:04:09,34.12,1.41,45.9,0,0,0,0
18:04:10,34.1,1.4,45.9,0,0,0,0
18:04:11,34.09,1.4,46,0,0,0,0
18:04:12,34.07,1.38,46,0,0,0,0
18:04:13,34.09,1.36,46,0,0,0,0
18:04:14,34.1,1.35,46,0,0,0,0
18:04:15,34.1,1.34,46,0,0,0,0
18:04:16,34.09,1.34,46.1,0,0,0,0
18:04:17,34.08,1.34,46.1,0,0,0,0
18:04:18,34.07,1.37,46.1,0,0,0,0
18:04:19,34.09,1.37,46.1,0,0,0,0
18:04:20,34.08,1.38,46.2,0,0,0,0
18:04:21,34.07,1.38,46.2,0,0,0,0
18:04:22,34.06,1.39,46.2,0,0,0,0
18:04:23,34.07,1.4,46.2,0,0,0,0
18:04:24,34.06,1.42,46.2,0,0,0,0
18:04:25,34.07,1.42,46.3,0,0,0,0
18:04:26,34.06,1.42,46.3,0,0,0,0
18:04:27,34.06,1.43,46.3,0,0,0,0
18:04:28,34.05,1.44,46.3,0,0,0,0
18:04:29,34.06,1.44,46.4,0,0,0,0
18:04:30,34.08,1.44,46.4,0,0,0,0
18:04:31,34.07,1.43,46.4,0,0,0,0
18:04:32,34.05,1.42,46.4,0,0,0,0
18:04:33,34.04,1.42,46.5,0,0,0,0
18:04:34,34.05,1.42,46.5,0,0,0,0
18:04:35,34.06,1.41,46.5,0,0,0,0
18:04:36,34.07,1.42,46.5,0,0,0,0
18:04:37,34.06,1.42,46.6,0,0,0,0
18:04:38,34.05,1.44,46.6,0,0,0,0
18:04:39,34.05,1.46,46.6,0,0,0,0
18:04:40,34.07,1.47,46.6,0,0,0,0
18:04:41,34.08,1.48,46.7,0,0,0,0
18:04:42,34.07,1.49,46.7,0,0,0,0
18:04:43,34.06,1.49,46.7,0,0,0,0
18:04:44,34.06,1.47,46.7,0,0,0,0
18:04:45,34.05,1.46,46.8,0,0,0,0
18:04:46,34.07,1.46,46.8,0,0,0,0
18:04:47,34.07,1.46,46.8,0,0,0,0
18:04:48,34.06,1.46,46.8,0,0,0,0
18:04:49,34.05,1.46,46.9,0,0,0,0
18:04:50,34.04,1.46,46.9,0,0,0,0
18:04:51,34.04,1.47,46.9,0,0,0,0
18:04:52,34.05,1.46,46.9,0,0,0,0
18:04:53,34.05,1.46,46.9,0,0,0,0
18:04:54,34.05,1.44,47,0,0,0,0
18:04:55,34.05,1.43,47,0,0,0,0
18:04:56,34.04,1.42,47,0,0,0,0
18:04:57,34.04,1.41,47,0,0,0,0
18:04:58,34.03,1.38,47.1,0,0,0,0
18:04:59,34.04,1.36,47.1,0,0,0,0
18:05:00,34.05,1.34,47.1,0,0,0,0
18:05:01,34.05,1.33,47.1,0,0,0,0
18:05:02,34.04,1.31,47.2,0,0,0,0
18:05:03,34.04,1.3,47.2,0,0,0,0
18:05:04,34.03,1.31,47.2,0,0,0,0
18:05:05,34.04,1.3,47.2,0,0,0,0
18:05:06,34.05,1.3,47.2,0,0,0,0
18:05:07,34.05,1.31,47.3,0,0,0,0
18:05:08,34.04,1.32,47.3,0,0,0,0
18:05:09,34.03,1.32,47.3,0,0,0,0
18:05:10,34.03,1.33,47.3,0,0,0,0
18:05:11,34.05,1.35,47.4,0,0,0,0
18:05:12,34.05,1.35,47.4,0,0,0,0
18:05:13,34.04,1.37,47.4,0,0,0,0
18:05:14,34.02,1.38,47.4,0,0,0,0
18:05:15,34.02,1.39,47.4,0,0,0,0
18:05:16,34.03,1.4,47.5,0,0,0,0
18:05:17,34.04,1.41,47.5,0,0,0,0
18:05:18,34.05,1.4,47.5,0,0,0,0
18:05:19,34.04,1.39,47.5,0,0,0,0
18:05:20,34.03,1.38,47.6,0,0,0,0
18:05:21,34.02,1.39,47.6,0,0,0,0
18:05:22,34.03,1.41,47.6,0,0,0,0
18:05:23,34.04,1.41,47.6,0,0,0,0
18:05:24,34.03,1.4,47.7,0,0,0,0
18:05:25,34.02,1.39,47.7,0,0,0,0
18:05:26,34.02,1.38,47.7,0,0,0,0
18:05:27,34.02,1.38,47.7,0,0,0,0
18:05:28,34.02,1.38,47.7,0,0,0,0
18:05:29,34.01,1.37,47.8,0,0,0,0
18:05:30,34,1.36,47.8,0,0,0,0
18:05:31,34,1.35,47.8,0,0,0,0
18:05:32,34.02,1.33,47.8,0,0,0,0
18:05:33,34.03,1.32,47.9,0,0,0,0
18:05:34,34.03,1.3,47.9,0,0,0,0
18:05:35,34.01,1.28,47.9,0,0,0,0
18:05:36,33.99,1.27,47.9,0,0,0,0
18:05:37,34,1.27,47.9,0,0,0,0
18:05:38,34.02,1.27,48,0,0,0,0
18:05:39,34.04,1.27,48,0,0,0,0
18:05:40,34.02,1.28,48,0,0,0,0
18:05:41,33.99,1.26,48,0,0,0,0
18:05:42,33.99,1.25,48,0,0,0,0
18:05:43,34.01,1.22,48.1,0,0,0,0
18:05:44,34.02,1.19,48.1,0,0,0,0
18:05:45,34.01,1.17,48.1,0,0,0,0
